countyTract,Offender Density,% under 18,% bachelor's,% female-headed HH,% household sizes > 4,median income,% w/o health ins.,poverty rate,% receiving food stamps
4720202,0.000549149,0.179375848,0.093260383,0.063391442,0.057057057,82574,0.049180328,0.021691378,0.013772455
4720300,0.002229033,0.221191159,0.152552736,0.117812852,0.080142124,43765,0.160241523,0.09610128,0.009361702
4721001,0.004146919,0.222346996,0.150032196,0.343868521,0.065472514,34933,0.203180696,0.188981043,0.036217304
4721101,0.002434706,0.214411248,0.105176471,0.31778169,0.078382426,39985,0.115735589,0.117751217,0.029843197
4721102,0.001092214,0.21142238,0.079464286,0.081954295,0.067377106,50606,0.09652568,0.070981864,0
4721204,0.001335623,0.262961508,0.090188679,0.504023409,0.069223573,43646,0.126336249,0.232549171,0.026165557
4720201,0.002622794,0.217625899,0.255779817,0.336504162,0.077163247,40580,0.149211218,0.184001513,0.018742191
4721900,0.000973331,0.283925889,0.203206562,0.033430233,0.110157368,81331,0.027209675,0.009560976,0.008501594
4721401,0.000887902,0.212310252,0.147804878,0.150205761,0.122846442,62733,0.072009569,0.082600057,0.030721966
4722000,0.001844593,0.274183351,0.075558709,0.271820449,0.096060443,51830,0.09512249,0.143186534,0.00569152
4720801,0.002483202,0.216319389,0.132486388,0.250217202,0.07340824,59531,0.157405998,0.052953461,0.017394391
4720400,0.000432713,0.207302231,0.147393365,0.118251928,0.068965517,40722,0.184639873,0.084298841,0.012490242
191805,0.000813859,0.313636364,0.071727749,0.168956554,0.110524682,73324,0.079198803,0.066713238,0.003247808
191001,0.000769034,0.109750859,0.109303508,0.079518072,0.022528736,40486,0.036757546,0.268136375,0.008255934
191702,0.001885458,0.235020901,0.176078431,0.16967509,0.077704722,65547,0.078714686,0.060351046,0.005229518
191002,0.001885903,0.238655462,0.092817164,0.322674419,0.080016414,48354,0.088593919,0.197540722,0.035545024
191502,0.005945861,0.248741347,0.09352518,0.463768116,0.080811808,26690,0.197183099,0.241665311,0.03946932
191104,0.000707428,0.231442281,0.10629515,0.19692681,0.081053698,63963,0.055965501,0.168435013,0.034190372
19700,0.002309469,0.169960474,0.119037913,0.143661972,0.040793201,36250,0.206431781,0.197686117,0.058912387
191701,0.001158916,0.262700825,0.123883929,0.086426593,0.077352176,63917,0.07109905,0.026944807,0.007350239
191101,0.000382068,0.087621697,0.067970205,0.414364641,0.027855937,26165,0.107799305,0.509793611,0.059212504
191602,0.005857468,0.216992665,0.149018713,0.151428571,0.077443609,63646,0.088396112,0.066059226,0.029185868
191901,0.002077083,0.242154567,0.142771625,0.077821012,0.100613497,60375,0.088705882,0.075768076,0.023090586
191803,0.005205868,0.251776409,0.074558535,0.208791209,0.109443402,55439,0.141966759,0.103644108,0.023696682
191601,0.003464377,0.238201689,0.12195122,0.193439865,0.071616486,56225,0.08703753,0.140679245,0.016251729
4720602,0.000572082,0.26329917,0.050552005,0.243902439,0.081203861,39103,0.110446273,0.118137396,0.032642487
4720603,0.002633119,0.266036655,0.132307692,0.084671533,0.104511278,46541,0.211357341,0.14112426,0.048798252
4720604,0.002176752,0.25159371,0.175598086,0.35462963,0.100156495,43730,0.138619855,0.105217201,0.032414127
4720901,0.002034243,0.221456345,0.164033108,0.182857143,0.085215168,62735,0.065924032,0.064926259,0.024899598
4721003,0.000979912,0.188767551,0.198797088,0.278600269,0.063454759,66080,0.081276824,0.066302652,0.013673089
4721004,0.002240717,0.226298701,0.184475323,0.149390244,0.077692308,59671,0.18559464,0.070742638,0
4722301,0.001809627,0.256469808,0.15237691,0.203278689,0.093775934,49500,0.094412331,0.050307637,0.011589404
4722302,0.000354673,0.277168324,0.384055333,0.059273423,0.114394662,82409,0.106065798,0.031943212,0.025554484
4722200,0.0025288,0.270823066,0.203117939,0.203921569,0.123966942,57831,0.11301618,0.04214667,0.028731605
191300,0.000301386,0.205943691,0.27542495,0.401006711,0.033045977,31674,0.132039366,0.209764919,0.012487512
191400,0.006483999,0.245254964,0.162154208,0.185214314,0.088878863,50877,0.104766228,0.13138552,0.027417562
19600,0.00022686,0.192959583,0.128929566,0.138418079,0.044059406,69083,0.075644223,0.140289256,0.043010753
19200,0.001474201,0.062427746,0.12624764,0.278350515,0.018867925,19917,0.270285088,0.342139175,0.006756757
191902,0.002380952,0.258940478,0.109097499,0.131084071,0.093592965,47816,0.104258815,0.076318594,0.020268061
192000,0.001240951,0.257643702,0.083962264,0.185253456,0.087158329,44867,0.114465409,0.085468291,0.025606469
191103,0.000145096,0.170241287,0.126631854,0.089182494,0.045065059,54590,0.070210174,0.139001741,0.004962779
19500,0.000606061,0.01861131,0.173755187,0,0.020313943,12415,0.058044807,0.665622202,0.051011434
4721310,0.000921999,0.350590372,0.375637564,0.074312463,0.127394209,85871,0.045666356,0.036695556,0.005750131
4721404,0.001701921,0.225421348,0.222369584,0.32967033,0.083285136,54492,0.082780749,0.058252427,0.016847826
4721208,0.000832917,0.258232801,0.19716271,0.27480916,0.066816817,47932,0.155363953,0.061802432,0.016170526
4721804,0.000919681,0.266846766,0.118768964,0.071057192,0.112306368,85980,0.039224664,0.04747273,0.005952381
4721806,0.004337767,0.226906552,0.093316908,0.210592686,0.070525615,58182,0.089260809,0.019375361,0
4721702,0.002599388,0.235029476,0.095595596,0.344150299,0.086444008,39640,0.215443891,0.149702578,0.031421838
4721403,0.008410934,0.2524818,0.149325207,0.304862024,0.077912254,43125,0.172661871,0.150554187,0.007840342
4721803,0.000648508,0.326086957,0.112648981,0.061111111,0.128383921,83772,0.054524362,0.018910988,0.008952551
4721805,0.000624766,0.310310682,0.133551823,0.096352102,0.139450867,79130,0.051960784,0.039985006,0
4721701,0.001191895,0.259287196,0.137603796,0.291853178,0.101958815,51250,0.163703704,0.110629515,0.048051255
19300,0.000579206,0.051495017,0.106008011,0.165605096,0.068618481,21660,0.037394099,0.592730978,0.152431012
19900,0.005325444,0.183322303,0.117388759,0.832417582,0.063920455,26296,0.296791444,0.412477286,0.017399267
191503,0.01021021,0.278896346,0.067084639,0.22425952,0.113125453,37500,0.110682493,0.273113362,0.036184211
191201,0.001413178,0.243127148,0.065433213,0.323659306,0.074574793,67372,0.092766242,0.072072072,0.007498897
191202,0.000754859,0.242389431,0.144927536,0.179252479,0.07183908,80302,0.042118583,0.124929232,0.008028098
191504,0.001841197,0.270481002,0.084455324,0.36577339,0.092261085,47172,0.101224212,0.169620253,0.035191441
192100,0.004199916,0.181089744,0.117946346,0.685131195,0.050977654,17563,0.146694215,0.505747126,0.045084996
192200,0.000692761,0.013623575,0.092772384,0,0.008169935,18725,0.024045855,0.465137615,0
173470200,0.001994302,0.241515391,0.144508671,0.016447368,0.090482574,53599,0.173311185,0.076789336,0.033408834
173470300,0.001836885,0.203650336,0.141902157,0.021084337,0.070507961,39623,0.096243403,0.086319726,0.020858164
173470100,0.002649817,0.254085723,0.0872,0.193247963,0.09765625,44211,0.135331517,0.116844603,0.022576361
4721307,0.000795229,0.325297114,0.131854839,0.282337492,0.105649977,81821,0.061409511,0.030218688,0.015360983
4721309,0.000290613,0.369461827,0.107232818,0.049004594,0.16006216,132083,0.039941549,0.012205754,0.008024072
4721207,0.001359311,0.264922623,0.137504547,0.403345725,0.065445026,48359,0.097641857,0.09877662,0
4722100,0.009565019,0.155498482,0.210956664,0.226480836,0.031043046,39291,0.138493821,0.080749653,0.01977066
127960100,0.001086169,0.235077207,0.137943652,0.013888889,0.091452481,59730,0.098868099,0.047207118,0.003070624
127960200,0.00319052,0.239506173,0.118644068,0.06921944,0.098023715,49375,0.096321696,0.060933037,0.020725389
127960300,0.001081081,0.261911319,0.109462916,0.30625,0.074779062,37850,0.096875896,0.184594595,0.017021277
127960400,0.003263127,0.203991131,0.059459459,0.248847926,0.07079646,43300,0.078132016,0.151354088,0.009657594
127960600,0.001914486,0.230031047,0.20752377,0.139393939,0.071570577,38594,0.133959311,0.135609145,0.028744327
121960200,0.002827712,0.275468922,0.241919687,0.140811456,0.132038835,34267,0.2748765,0.151171043,0.020725389
127960800,0.009222256,0.259671928,0.055908513,0.486759142,0.12,28953,0.183246073,0.199936326,0.091127098
127960900,0.008383234,0.249270286,0.14957265,0.330477356,0.088749126,25809,0.187657431,0.33502994,0.068837898
127960500,0.006809848,0.249213562,0.219415943,0.525325615,0.098445596,35106,0.20568104,0.188016529,0.010250569
117480200,0.000912409,0.224866896,0.232671543,0.106382979,0.095826893,51660,0.162518302,0.076351158,0.025468525
117480100,0.003012048,0.162102957,0.163630653,0.171903882,0.080924855,47273,0.147266642,0.181133429,0.032162505
117480300,0.000753012,0.205759016,0.361138614,0.392717815,0.068137573,34655,0.054448871,0.240587695,0.032724505
117480400,0.001618871,0.265313029,0.281173594,0.345541401,0.088502895,39699,0.128522337,0.190023753,0.029375765
117480500,0.005461165,0.274477448,0.181195965,0.403100775,0.08365019,17609,0.198417185,0.479368932,0.023308271
121960300,0.004324324,0.237355111,0.088385007,0.117647059,0.08203125,40773,0.090983607,0.145662848,0.017021277
121960500,0.001920726,0.269794721,0.199825098,0.214285714,0.084978541,31847,0.181428571,0.171561051,0.010250569
121960100,0.002172339,0.237078172,0.215189873,0.227430556,0.074489796,31048,0.148480958,0.238075314,0.003070624
121960400,0.000441891,0.210447012,0.385249279,0.074766355,0.064079953,40329,0.061590146,0.064248386,0.009657594
69361000,0.003638017,0.24905482,0.324615799,0.445026178,0.095720721,27031,0.164218959,0.233546618,0.054679285
69360800,0.004012483,0.271392617,0.09730669,0.414,0.120176406,26607,0.278420039,0.378233285,0.040428062
69360900,0.000492368,0.213884635,0.167259786,0.293721973,0.075215783,42614,0.165289256,0.163958641,0.036513545
69360100,0.00872818,0.26194887,0.078003511,0.579081633,0.099909991,22317,0.188902489,0.408752735,0.066666667
69360200,0.001595405,0.226548016,0.16155906,0.303097345,0.059701493,29776,0.165455175,0.215540541,0
69360300,0.001835283,0.238475582,0.17383821,0.323943662,0.092603049,26142,0.181411765,0.241946698,0.059578839
69360400,0.003348481,0.279799818,0.376090404,0.175634518,0.104923798,31335,0.227926587,0.178735771,0.020250149
69360500,0.004336735,0.267685154,0.254955947,0.318595579,0.104963385,30938,0.09984051,0.269014085,0.030586236
69360600,0.004816112,0.269689229,0.325949367,0.340667678,0.095036959,31789,0.153970827,0.207311734,0.036516854
69360700,0.003872217,0.228468568,0.430794886,0.445098039,0.081824765,32222,0.136453901,0.161048689,0.011560694
199480100,0,0.30801105,0.437799043,0.011042945,0.152109912,46635,0.461101243,0.236195226,0.032162505
199480200,0.000285959,0.241397021,0.487914056,0.205741627,0.082462253,34145,0.167883212,0.134665965,0.025468525
17780100,0.004107338,0.251014493,0.388595565,0.122580645,0.124507486,58594,0.082868058,0.097325613,0.019892884
17780300,0.005213589,0.244086887,0.412385448,0.187679083,0.118790497,58226,0.132700633,0.05867476,0.011032657
9190400,0.002715751,0.253041864,0.524774775,0.12165264,0.101495726,38164,0.126587638,0.101201385,0
9190500,0.003004595,0.246535069,0.401223604,0.248322148,0.090665236,42147,0.101556102,0.102710716,0
9190600,0.007587253,0.253956002,0.430913349,0.087837838,0.105686965,40948,0.192880635,0.175103891,0.055752212
9190200,0.001931519,0.249161476,0.311864407,0.279670975,0.084106729,24022,0.173357198,0.21710161,0.004561581
9190300,0.010533246,0.240384615,0.395414964,0.181523501,0.098316133,34413,0.176534374,0.171784411,0.010791367
9190100,0.003457689,0.264273759,0.498156682,0.221214236,0.106132075,31467,0.1725,0.242111091,0.02755102
9190700,0.004795737,0.251397764,0.5,0.419961115,0.080071975,22204,0.224764717,0.374132717,0.031088083
9190800,0.00279903,0.235866834,0.370070423,0.157024793,0.076923077,40868,0.149234694,0.168625939,0.014271152
189215231,0.000660211,0.231127886,0.428195859,0.159921027,0.0859375,87847,0.057036713,0.034110915,0.009502515
189215105,0.001755156,0.197105151,0.24765323,0.072527473,0.050925926,51042,0.035980693,0.05792014,0
189215232,0,0.200604839,0.223973536,0.052303861,0.074157303,103288,0.031707645,0.019734245,0
189213202,0.002332945,0.203641169,0.251293103,0.183476395,0.0761347,59390,0.085013712,0.06893617,0.004341534
189217931,0.000330907,0.250909091,0.113593603,0.130642955,0.100081367,66123,0.084367636,0.036252276,0.007643312
189221421,0.000150943,0.280281479,0.220124437,0.071863581,0.11328976,94429,0.033047736,0.030929414,0
189221503,0.001547509,0.256530753,0.167206246,0.102816901,0.127901468,106438,0.078173516,0.012120008,0.004714202
189217932,0.000714967,0.263394683,0.160932297,0.043352601,0.093614719,81849,0.063667042,0.020773639,0.006165228
189214400,0.002977298,0.227075954,0.091166078,0.582578397,0.090865842,42055,0.221516551,0.200372787,0.030390738
189214300,0.004960044,0.262586377,0.150625602,0.566807314,0.1016739,36338,0.208333333,0.224715988,0.041480536
189211202,0.000636537,0.207833967,0.206864564,0.561278863,0.072652502,47096,0.158013544,0.130618893,0.030790763
189215005,0.000369344,0.177563285,0.204998853,0.100502513,0.042641509,46979,0.156967432,0.117938931,0
189218401,0,0.229319372,0.101658255,0.12375,0.068707058,89201,0.020191822,0.024471068,0.011942175
189217943,0.000269978,0.266312832,0.213136729,0.111675127,0.100847458,79810,0.078033879,0.00836933,0
189214500,0.003627232,0.198769828,0.199745749,0.282024793,0.067833698,47102,0.103124052,0.068820225,0
189215302,0,0.251140164,0.19470405,0.083713851,0.104368932,155042,0.032814054,0.011066398,0
189217702,0.00062383,0.218092845,0.243568465,0.124689826,0.107961165,101603,0.045527273,0.043832096,0
189213700,0.001512002,0.190189643,0.192937564,0.51497006,0.066576087,41250,0.146080529,0.204748338,0.035006909
189212600,0.00317662,0.25711839,0.107284768,0.386920981,0.10724157,42955,0.106731352,0.153748412,0.024949084
189211700,0.00098912,0.245671267,0.16754386,0.230425056,0.111897106,45846,0.153964985,0.088031652,0.006134969
189211900,0.003290827,0.352401907,0.191176471,0.711126469,0.108934544,24484,0.232679992,0.317938144,0.071288102
189221424,0,0.276621297,0.121794872,0.032233883,0.114202899,86636,0.058006042,0.021299255,0.009535161
189221627,0.000753466,0.356824812,0.132906325,0.023083265,0.197943445,183272,0.004258675,0.022905365,0.005221932
189221506,0.000199561,0.329355609,0.106004141,0.15617849,0.134468585,100658,0.065461847,0.0454999,0
189221900,0.00027248,0.196047009,0.077840112,0.250652742,0.056112224,59213,0.049572145,0.049554896,0
189222000,0.000499875,0.159507596,0.256215119,0.041800643,0.056416615,69972,0.021876799,0.032961046,0.008039579
189222100,0.001367188,0.302129369,0.141276282,0.010115607,0.115,107031,0.059968541,0.014257813,0.00653239
59480100,0.001290878,0.256138865,0.066568359,0.299168975,0.115235457,38528,0.247775496,0.176446109,0.032162505
59480200,0.002159439,0.241439015,0.146787107,0.462365591,0.081998115,32807,0.10778659,0.193694544,0.025468525
59480300,0.000155039,0.248577681,0.110259685,0.065384615,0.10974201,41782,0.215453195,0.129457364,0.032724505
189212500,0.003992016,0.272530073,0.144839549,0.543165468,0.098196393,35165,0.074420417,0.237974684,0.059952038
189212400,0.001558239,0.323967646,0.125349606,0.634422111,0.153465347,30600,0.101234568,0.233626198,0.013874066
189212700,0.00524109,0.304056437,0.078606965,0.468034728,0.139204545,31948,0.187720181,0.182671864,0.026975864
189211000,0.002260845,0.239681683,0.058583611,0.221732746,0.095634788,56851,0.1011251,0.054230551,0.010288749
223690300,0.00131291,0.220544554,0.145928798,0.182352941,0.079667063,31599,0.162603396,0.187308534,0.024536805
223690200,0.000848176,0.208622685,0.100536847,0.188321168,0.069473684,29917,0.132842415,0.253968254,0.024285714
223690400,0,0.211395541,0.152384243,0.038363171,0.075801749,32531,0.196035242,0.183533448,0.025236593
223690100,0.000334001,0.189286706,0.059935205,0.014851485,0.068311195,29651,0.197294622,0.161990648,0.026845638
189221800,0.005524862,0.318092567,0.086419753,0.686157518,0.154530744,28886,0.256112469,0.201221285,0.084165478
189211500,0.003895788,0.323697768,0.553663953,0.587570621,0.154811715,36250,0.158746736,0.155872938,0.134393064
189213300,0.003051741,0.260085956,0.23203125,0.532247557,0.078011953,33109,0.187870968,0.21736718,0.009606987
189213400,0.005811481,0.257609837,0.288388325,0.399869961,0.093830809,34697,0.20994076,0.151523742,0.022421525
189213500,0.00534019,0.234597632,0.210487445,0.39253112,0.09785322,45276,0.1709062,0.128477086,0.015189873
189213600,0.004412846,0.28879892,0.163580247,0.472854641,0.113807048,26529,0.189557321,0.286559803,0.059591373
189214800,0.005563798,0.21450368,0.130645161,0.157380254,0.068406485,41294,0.168754474,0.078442333,0.039332539
189214900,0.001864926,0.216947505,0.181789639,0.356339085,0.079245283,41517,0.18620481,0.235113894,0.031863534
189214200,0.003091625,0.280118694,0.186082877,0.485215054,0.118524333,31783,0.191795418,0.232715008,0.014989293
189213800,0.007788689,0.268951194,0.41783591,0.640851888,0.121719457,31066,0.253679047,0.227683905,0.063532402
189212200,0.004660953,0.263647094,0.164492754,0.63180212,0.114575214,32907,0.156254967,0.255039707,0.062739097
189212300,0.000899928,0.209053008,0.545095458,0.556880734,0.051208521,33680,0.176780488,0.173816977,0.024860853
189211401,0.00232333,0.20228936,0.273962264,0.390728477,0.060126582,42054,0.159730034,0.057889642,0.018268467
19590200,0.000404204,0.217821782,0.216774956,0.106442577,0.081808396,48682,0.140275387,0.076780759,0.004561581
19590800,0.000186602,0.209708738,0.313412655,0.089635854,0.084896347,47821,0.169511249,0.121437966,0.014271152
19590100,0.001637853,0.231574708,0.442363112,0.27628866,0.069548872,31951,0.122163389,0.228016749,0.02755102
19590700,0.004667864,0.227992634,0.349963847,0.170305677,0.089908257,44800,0.127684498,0.131780124,0.031088083
189211600,0.003860431,0.288064516,0.347557205,0.54045954,0.13032146,44052,0.17007025,0.136329588,0.060416667
189211402,0.005729396,0.164631389,0.331826401,0.375280899,0.028949545,32950,0.262626263,0.13442045,0.01498751
189214700,0.006824926,0.244877198,0.550199027,0.494673768,0.090518784,39784,0.194862064,0.135756677,0.047655068
189218500,0,0.246101981,0.453438395,0.114564831,0.074206755,91092,0.009272615,0.044883303,0.029144768
189221100,0.000582751,0.247681397,0.33986014,0.021598272,0.079889807,115385,0.031425365,0.012237762,0.009943182
189218003,0.000277316,0.242504164,0.426780341,0.152511962,0.073727934,80122,0.044813278,0.037576262,0
189218201,0.003221188,0.222740316,0.397350993,0.015544041,0.056743421,75147,0.066308244,0.023622047,0
189217600,0.000411579,0.250035137,0.431081081,0.065591398,0.109649123,110648,0.006704351,0.031490649,0
189213102,0.019769357,0.131386861,0.395954748,0,0.03539823,24063,0.184579439,0.177924217,0
189213101,0.001167088,0.197351281,0.400978916,0.381294964,0.069583553,47150,0.194340864,0.070025287,0
189218900,0.001235521,0.217100016,0.367961165,0.270578647,0.068952937,52691,0.117076225,0.059252365,0.014331781
189220442,0,0.202402539,0.263273366,0.06234414,0.071388734,66135,0.028492008,0.04218131,0.006980803
189220502,0.001475168,0.205607477,0.378378378,0.217112299,0.060013486,47794,0.164650741,0.083812654,0.019083969
189220432,0.000772997,0.236799602,0.501678979,0.054366686,0.102054341,85411,0.034028813,0.018198245,0
189220431,0.001485884,0.185385656,0.413804383,0.259973404,0.061788618,53395,0.122701736,0.055513308,0.007624965
19590300,0.017116524,0.25349821,0.538110574,0.270786517,0.101286174,28125,0.249409382,0.238048461,0.010791367
19590400,0.002539913,0.258931609,0.53595011,0.530959752,0.133458647,41115,0.124117428,0.216023961,0
19590500,0.001812532,0.187055477,0.396010703,0.301822323,0.102264427,43519,0.059923298,0.239526149,0
19590600,0.001517451,0.275510204,0.421245421,0.231839258,0.120720721,32719,0.169247389,0.228376328,0.055752212
189218300,0.000769034,0.202363724,0.286191072,0.243510507,0.056174089,45849,0.065405405,0.066442606,0.02115869
189218600,0.002872531,0.214469335,0.294396212,0.256778309,0.071925754,53811,0.06252354,0.064991023,0.007575758
189221000,0.004817619,0.265056649,0.32602546,0.455368693,0.095054096,53244,0.094865373,0.194769443,0.00982801
189221201,0.000575705,0.185891614,0.331029717,0.06147541,0.063920455,91250,0.021126761,0.08608877,0.00628053
189221502,0.000518135,0.288205599,0.309107636,0.150475185,0.121252205,91925,0.044900801,0.041950708,0.00456621
189217841,0.000195771,0.232311548,0.25140864,0.05268595,0.087804878,87206,0.043910677,0.011942052,0.018155054
189217852,0.000154871,0.237521515,0.383835539,0.080996885,0.099449852,106415,0.044527202,0.007089804,0.00791905
189217921,0.000773844,0.279144816,0.287888601,0.104705103,0.124553039,105652,0.037214612,0.01787592,0
189217806,0.002359775,0.215485075,0.255700326,0.208368915,0.06454389,56815,0.098488796,0.068978036,0.005985464
189221621,0.000493097,0.259597806,0.254953765,0.133520075,0.123368146,104618,0.024603738,0.019230769,0.014512785
189220441,0.002048481,0.183452018,0.12276945,0.231281198,0.060677699,70445,0.044707429,0.011976048,0
189218011,0.00044451,0.228138528,0.321219226,0.12191582,0.076655052,62699,0.114439869,0.076011261,0.002439875
189210100,0.001588773,0.309290344,0.260843554,0.517274939,0.13384755,40714,0.150581995,0.262583549,0.052993528
189210200,0.005633322,0.382394038,0.321428571,0.768477729,0.188311688,30122,0.131642318,0.247012632,0.052300242
189210300,0.009561999,0.292844778,0.336610303,0.558752998,0.119413919,31365,0.215938303,0.241826033,0.015491867
189217300,0,0.179340511,0.286606523,0.109550562,0.038306452,72468,0.123595506,0.040494166,0.006271777
189216600,0.000516796,0.249867655,0.349080173,0.100371747,0.07496977,116917,0.076968974,0.036344756,0
189217400,0.000422208,0.187885228,0.329309188,0.177802945,0.04947283,64297,0.038714059,0.047920625,0.00522508
189215400,0,0.279123861,0.300526529,0.092649311,0.109674082,152146,0.00995935,0.012604227,0.005841742
189210803,0.002284528,0.203032166,0.361002786,0.269820972,0.070004861,48041,0.103045474,0.072635506,0.019267823
189210804,0.003425024,0.23706572,0.419890937,0.261143411,0.107551487,61541,0.099684968,0.05096851,0.00398293
189210912,0.002164778,0.22187411,0.293989411,0.282758621,0.100335696,58670,0.076360122,0.051068732,0.016304348
189210921,0.002146947,0.277227723,0.304995197,0.320738137,0.136940548,64844,0.098876404,0.023377863,0
189221422,0.00046729,0.276550169,0.400472255,0.130226481,0.098924731,78738,0.05452381,0.044421003,0.015306122
189221332,0.000647808,0.222197158,0.422705314,0.110273327,0.083190883,84279,0.039103784,0.008498584,0
189221302,0.000967742,0.195044569,0.223188406,0.250643777,0.063133018,55434,0.048054199,0.015806452,0.00822898
189214100,0.005895357,0.323045267,0.372788286,0.526455026,0.154455446,28148,0.197674419,0.3633014,0.086
189215800,0.000632751,0.182668889,0.442609183,0.083333333,0.049306244,55679,0.058958652,0.104530499,0.003102625
189216200,0.000410172,0.208591382,0.228987426,0.040585496,0.052946455,87798,0.057158264,0.055555556,0.007391438
189216400,0,0.235506592,0.260523854,0.103896104,0.053375196,100708,0.011861784,0.052527103,0
189216500,0.000198689,0.132134831,0.271860095,0.228896104,0.029671717,99583,0.018213356,0.024127164,0
189217500,0,0.266629506,0.316682991,0.050117463,0.113254204,140078,0.006376389,0.027645377,0.008036163
189216000,0.00343474,0.270393611,0.286070341,0.893854749,0.119469027,26875,0.24165421,0.289990186,0.039634146
189210702,0.002724359,0.281132384,0.349372385,0.657032755,0.093992644,38045,0.149419485,0.240447958,0.070548236
189211331,0.000665779,0.225598237,0.389486628,0.166796571,0.091207888,55588,0.123329908,0.082340575,0
189217923,0.001138142,0.266336497,0.353366722,0.078255675,0.095633345,76221,0.106679159,0.042629028,0
189217942,0.001430323,0.228863249,0.143403442,0.192272309,0.062472696,72946,0.047886778,0.025337148,0
189217701,0,0.27828619,0.350367197,0.009345794,0.135511192,155238,0.010873943,0.05116991,0
189213900,0.002455796,0.3796254,0.349137931,0.722302158,0.194822888,25576,0.229305002,0.40913556,0.026124819
189217000,0.005048077,0.183663115,0.228911446,0.363175676,0.043176179,36351,0.211666256,0.188461538,0.032494279
189219900,0.001561416,0.195765418,0.412721893,0.144821265,0.082897384,48060,0.099174945,0.054649549,0.010582011
189220601,0.001575051,0.196387216,0.1102526,0.117816092,0.06748695,62844,0.061507937,0.079524831,0.002440016
189220701,0.002283974,0.198600855,0,0.139312977,0.033925687,45172,0.111311239,0.091325946,0.02184466
189220702,0.002456332,0.193813304,0.161348803,0.1421875,0.052343274,56536,0.053299492,0.067958515,0.012232416
189221202,0.000462392,0.196637547,0.118444056,0.190611664,0.071748879,54203,0.028031395,0.041738315,0.012522361
189221301,0.000974523,0.202450647,0.139820501,0.129476584,0.070458136,62280,0.031091631,0.019904682,0.003527903
189220703,0.000803536,0.213982233,0.101599247,0.23960396,0.061874431,54655,0.067401441,0.06870229,0
189215003,0.000923148,0.18825441,0.1236835,0.110054348,0.054271357,72208,0.033661553,0.045695823,0.005931784
189212002,0.009882479,0.334025974,0.120194102,0.778652668,0.11916046,24818,0.275049116,0.334134615,0.02303523
189210502,0.006546645,0.296616449,0.129810159,0.847540984,0.170365068,37306,0.171814093,0.196698762,0.041189931
189211801,0.004469537,0.299117276,0.136828223,0.633392226,0.126101695,39150,0.196717235,0.251668255,0.071767095
189210805,0.003292894,0.218730358,0.238284839,0.517080745,0.097639056,45498,0.144183773,0.075909331,0.025974026
189210704,0.00209468,0.351802565,0.072877536,0.821448013,0.107654014,23794,0.199290623,0.42124005,0.094017094
81950100,0.00174642,0.252942865,0.153289334,0.127764128,0.09110021,37396,0.165561004,0.170182841,0.017568517
81950200,0.001372998,0.251380042,0.046627433,0.153256705,0.088764045,46667,0.148889856,0.130354675,0.002624672
81950300,0.002565487,0.239820455,0.19758614,0.103338633,0.084319527,29216,0.107009821,0.143276762,0.017834395
161890500,0.001642421,0.240134995,0.191964286,0.097067745,0.092470277,44625,0.119431736,0.162391151,0.028676022
161890600,0.001735509,0.235391218,0.243348115,0.141414141,0.099424815,37500,0.189217033,0.149790503,0.023140496
161890700,0.003013864,0.248800768,0.11059641,0.070588235,0.101626016,54750,0.167537747,0.10729355,0.059467919
161891000,0.000705467,0.248844518,0.131279303,0.278380333,0.098890497,58528,0.13220405,0.117754617,0.014619883
161890100,0.00472167,0.231955307,0.145062983,0.028344671,0.095321637,47536,0.118874773,0.082667333,0.021122511
161890200,0.00290758,0.264492042,0.180188908,0.189333333,0.08401222,37527,0.117620851,0.168302945,0.004653869
161890300,0.000891663,0.205435089,0.088649002,0.36640557,0.054087277,31673,0.13543571,0.291345858,0.036523504
161890400,0.001430615,0.100630063,0.071011673,0.168831169,0.06013363,22445,0.125227853,0.399188876,0
189215102,0.000658617,0.19553308,0.158,0.163849155,0.055707763,69118,0.070564916,0.02766191,0
189215600,0.002469644,0.264675803,0.01956218,0.481540931,0.076844262,42670,0.150498271,0.211177562,0.037481259
189215201,0.000160823,0.191912908,0.106968486,0.118530885,0.07742197,101399,0.015875511,0.043970912,0
189215202,0.001472754,0.213105413,0.070330389,0.094207955,0.07876588,100347,0.023172906,0.047240483,0.007413188
189215301,0.000915961,0.221857411,0.151077098,0.201044386,0.065539112,107386,0.017812286,0.063659263,0.003810561
189215500,0.000220897,0.268543812,0.18487395,0.10877193,0.095421953,114924,0.021880917,0.024961343,0.005555556
189215001,0.001005362,0.188279773,0.130454754,0.121896163,0.046677215,61646,0.182152406,0.069963,0.009516837
189215700,0.003632401,0.1863581,0.200054289,0.435616438,0.061137072,40313,0.148379473,0.127860516,0.017000378
189210806,0.001911484,0.244170553,0.269758328,0.383696416,0.117884357,53574,0.109973981,0.135058754,0.057433809
189210703,0.003527815,0.265968319,0.226428403,0.321770335,0.099329677,33961,0.121301775,0.077883311,0.004574042
189211201,0.003790751,0.22098258,0.253746008,0.520915549,0.047990156,39209,0.132641719,0.182388741,0.025858586
189210926,0.000397931,0.267857143,0.348505304,0.566350711,0.136033229,62644,0.128214685,0.074413052,0.00776699
9960200,0.000403959,0.27843565,0.345688351,0.190184049,0.132272918,35776,0.168459883,0.18503937,0.020725389
